time,gFx,gFy,gFz,TgF
24.52880129,-0.4806,0.4048,0.2162,0.664
24.530852405,-0.4823,0.4051,0.2270,0.669
24.532891982,-0.4842,0.4051,0.2377,0.675
24.535443444,-0.4867,0.4065,0.2487,0.681
24.536240367,-0.4896,0.4090,0.2602,0.689
24.539214636,-0.4913,0.4112,0.2722,0.696
24.540271713,-0.4925,0.4129,0.2829,0.702
24.542840982,-0.4935,0.4156,0.2934,0.709
24.544872328,-0.4930,0.4175,0.3039,0.714
24.546971905,-0.4908,0.4195,0.3154,0.719
24.548962636,-0.4881,0.4222,0.3252,0.723
24.555050367,-0.4857,0.4246,0.3340,0.726
24.555812097,-0.4837,0.4261,0.3418,0.730
24.556221751,-0.4808,0.4273,0.3486,0.732
24.556612405,-0.4786,0.4300,0.3542,0.734
24.559548597,-0.4759,0.4334,0.3594,0.737
24.560624905,-0.4732,0.4368,0.3630,0.739
24.562176367,-0.4705,0.4405,0.3650,0.741
24.564187174,-0.4678,0.4446,0.3655,0.742
24.58762429,-0.4656,0.4485,0.3645,0.742
24.588507828,-0.4615,0.4529,0.3611,0.741
24.588974597,-0.4569,0.4595,0.3545,0.739
24.58922302,-0.4534,0.4669,0.3447,0.736
24.58940752,-0.4512,0.4747,0.3340,0.735
24.589569251,-0.4488,0.4835,0.3215,0.734
24.58973829,-0.4459,0.4974,0.2983,0.732
24.589912136,-0.4429,0.5072,0.2810,0.730
24.590082174,-0.4405,0.5167,0.2629,0.728
24.590261597,-0.4368,0.5250,0.2460,0.726
24.590424136,-0.4339,0.5314,0.2294,0.723
24.590590136,-0.4327,0.5363,0.2123,0.721
24.590784944,-0.4332,0.5399,0.1945,0.719
24.592765213,-0.4346,0.5416,0.1771,0.717
24.594096328,-0.4361,0.5426,0.1600,0.714
24.596833443,-0.4366,0.5436,0.1434,0.712
24.598804713,-0.4366,0.5443,0.1261,0.709
24.60082479,-0.4393,0.5453,0.1099,0.709
24.602191443,-0.4417,0.5477,0.0948,0.710
24.604806559,-0.4417,0.5509,0.0804,0.711
24.606041443,-0.4410,0.5543,0.0672,0.712
24.608863559,-0.4412,0.5578,0.0552,0.713
24.610939713,-0.4429,0.5604,0.0428,0.716
24.612844328,-0.4461,0.5629,0.0310,0.719
24.614357405,-0.4488,0.5670,0.0200,0.723
24.616299943,-0.4515,0.5731,0.0103,0.730
24.619125674,-0.4551,0.5785,0.0000,0.736
24.620075367,-0.4581,0.5856,-0.0095,0.744
24.62274279,-0.4600,0.5956,-0.0188,0.753
24.624685636,-0.4615,0.6061,-0.0286,0.762
24.626736482,-0.4637,0.6154,-0.0386,0.772
24.628969136,-0.4659,0.6257,-0.0469,0.781
24.630965251,-0.4693,0.6376,-0.0557,0.794
24.632730328,-0.4735,0.6499,-0.0638,0.807
24.634593713,-0.4774,0.6626,-0.0704,0.820
24.637055213,-0.4803,0.6755,-0.0760,0.832
24.639074636,-0.4837,0.6892,-0.0799,0.846
24.640748251,-0.4893,0.7043,-0.0828,0.862
24.642997443,-0.4957,0.7214,-0.0858,0.880
24.644203443,-0.5016,0.7393,-0.0882,0.898
24.646610828,-0.5077,0.7573,-0.0899,0.916
24.648753674,-0.5145,0.7757,-0.0914,0.935
24.655095367,-0.5223,0.7957,-0.0926,0.956
24.65595402,-0.5321,0.8179,-0.0943,0.980
24.656444982,-0.5438,0.8421,-0.0950,1.007
24.656938674,-0.5563,0.8675,-0.0950,1.035
24.658516482,-0.5697,0.8944,-0.0967,1.065
24.660127405,-0.5824,0.9205,-0.0975,1.094
24.662058905,-0.5961,0.9479,-0.0972,1.124
24.66397452,-0.6100,0.9772,-0.0965,1.156
24.676762097,-0.6252,1.0065,-0.0963,1.189
24.677757905,-0.6411,1.0349,-0.0958,1.221
24.678089059,-0.6560,1.0642,-0.0928,1.254
24.678417905,-0.6706,1.0945,-0.0882,1.287
24.678718213,-0.6848,1.1260,-0.0848,1.321
24.67912079,-0.6982,1.1592,-0.0816,1.356
24.679489097,-0.7112,1.1922,-0.0770,1.390
24.67985829,-0.7236,1.2247,-0.0716,1.424
24.685047482,-0.7341,1.2582,-0.0652,1.458
24.685716405,-0.7402,1.2916,-0.0574,1.490
24.686111405,-0.7466,1.3285,-0.0469,1.525
24.688078867,-0.7549,1.3696,-0.0325,1.564
24.689915059,-0.7669,1.4172,-0.0137,1.611
24.692036905,-0.7830,1.4693,0.0071,1.665
24.69403852,-0.7979,1.5252,0.0283,1.722
24.696877136,-0.8143,1.5833,0.0513,1.781
24.699149482,-0.8385,1.6449,0.0765,1.848
24.701315636,-0.8658,1.7143,0.1041,1.923
24.702046251,-0.8942,1.7893,0.1368,2.005
24.704923713,-0.9245,1.8660,0.1761,2.090
24.706824713,-0.9611,1.9442,0.2211,2.180
24.708765905,-1.0002,2.0189,0.2700,2.269
24.709961059,-1.0366,2.0920,0.3215,2.357
24.71290502,-1.0674,2.1621,0.3755,2.440
24.714033674,-1.0930,2.2261,0.4344,2.518
24.717536674,-1.1148,2.2791,0.4933,2.585
24.718541982,-1.1333,2.3177,0.5497,2.638
24.72074852,-1.1458,2.3397,0.5998,2.673
24.72218852,-1.1443,2.3427,0.6423,2.685
24.72419179,-1.1243,2.3234,0.6760,2.668
24.725933405,-1.0847,2.2801,0.6987,2.620
24.72910029,-0.9968,2.1755,0.7144,2.497
24.729896943,-0.9213,2.0832,0.7126,2.387
24.734035597,-0.8341,1.9757,0.7029,2.257
24.734970213,-0.7405,1.8604,0.6904,2.118
24.737066328,-0.6477,1.7414,0.6779,1.978
24.73825252,-0.5624,1.6263,0.6650,1.845
24.741146213,-0.4886,1.5208,0.6518,1.725
24.742839866,-0.4253,1.4260,0.6403,1.620
24.74492429,-0.3713,1.3398,0.6308,1.527
24.746814559,-0.3249,1.2599,0.6244,1.443
24.748882559,-0.2893,1.1861,0.6186,1.369
24.755559713,-0.2680,1.1228,0.6127,1.307
24.756349213,-0.2607,1.0688,0.6086,1.257
24.756729328,-0.2648,1.0234,0.6049,1.218
24.757083982,-0.2770,0.9841,0.5995,1.185
24.758117866,-0.2939,0.9516,0.5944,1.160
24.760061097,-0.3098,0.9259,0.5883,1.140
24.76196002,-0.3220,0.9039,0.5802,1.121
24.764002751,-0.3340,0.8839,0.5709,1.104
24.775502328,-0.3486,0.8666,0.5592,1.089
24.77641552,-0.3652,0.8541,0.5450,1.077
24.77689479,-0.3794,0.8433,0.5292,1.065
24.777353674,-0.3867,0.8314,0.5118,1.050
24.777812982,-0.3897,0.8187,0.4928,1.032
24.778250366,-0.3933,0.8065,0.4742,1.015
24.778713982,-0.4012,0.7945,0.4583,1.001
24.780990713,-0.4112,0.7793,0.4363,0.983
24.783020213,-0.4185,0.7600,0.4053,0.958
24.784900559,-0.4226,0.7429,0.3787,0.935
24.786122828,-0.4283,0.7261,0.3560,0.915
24.78870552,-0.4351,0.7095,0.3349,0.897
24.790724943,-0.4466,0.6943,0.3051,0.880
24.792782559,-0.4559,0.6848,0.2739,0.867
24.794797443,-0.4718,0.6765,0.2521,0.862
24.796879366,-0.4908,0.6677,0.2358,0.862
24.798195866,-0.5064,0.6628,0.2223,0.863
24.80182579,-0.5248,0.6606,0.2118,0.870
24.802620751,-0.5482,0.6596,0.2052,0.882
24.804740443,-0.5690,0.6589,0.1998,0.893
24.805881597,-0.5866,0.6623,0.1950,0.906
24.808283174,-0.6054,0.6701,0.1913,0.923
24.81005402,-0.6262,0.6789,0.1908,0.943
24.812024713,-0.6430,0.6887,0.1920,0.962
24.813951213,-0.6545,0.6985,0.1937,0.977
24.816228828,-0.6657,0.7097,0.1950,0.992
24.817985213,-0.6794,0.7227,0.1964,1.011
24.82009502,-0.6946,0.7349,0.2001,1.031
24.822208213,-0.7070,0.7456,0.2052,1.048
24.824916866,-0.7175,0.7564,0.2123,1.064
24.82683152,-0.7244,0.7654,0.2201,1.077
24.828783828,-0.7273,0.7720,0.2282,1.085
24.830856366,-0.7273,0.7776,0.2372,1.091
24.833999713,-0.7261,0.7810,0.2475,1.095
24.835312443,-0.7205,0.7825,0.2585,1.095
24.836877174,-0.7122,0.7825,0.2707,1.092
24.838234328,-0.6987,0.7796,0.2832,1.084
24.84087202,-0.6789,0.7742,0.2954,1.071
24.841944443,-0.6574,0.7686,0.3073,1.057
24.844240136,-0.6364,0.7622,0.3174,1.042
24.846049328,-0.6166,0.7559,0.3254,1.028
24.848891597,-0.5986,0.7495,0.3332,1.015
24.855647366,-0.5817,0.7424,0.3425,1.003
24.856397982,-0.5661,0.7371,0.3511,0.993
24.85677202,-0.5492,0.7329,0.3574,0.983
24.857147789,-0.5350,0.7285,0.3638,0.974
24.858480751,-0.5228,0.7258,0.3689,0.968
24.860203366,-0.5111,0.7249,0.3718,0.962
24.862113597,-0.4986,0.7241,0.3733,0.955
24.864952405,-0.4891,0.7224,0.3750,0.950
24.883793059,-0.4786,0.7205,0.3757,0.943
24.884639328,-0.4637,0.7151,0.3753,0.931
24.885048174,-0.4451,0.7087,0.3743,0.917
24.885423174,-0.4266,0.7024,0.3735,0.903
24.885801443,-0.4126,0.6970,0.3716,0.891
24.886207482,-0.3950,0.6907,0.3674,0.876
24.886746866,-0.3862,0.6855,0.3645,0.867
24.887221328,-0.3787,0.6801,0.3628,0.859
24.887601174,-0.3696,0.6767,0.3616,0.852
24.887975789,-0.3621,0.6743,0.3591,0.845
24.888314866,-0.3569,0.6716,0.3560,0.840
24.888608751,-0.3516,0.6689,0.3530,0.834
24.890233482,-0.3457,0.6667,0.3496,0.828
24.892182213,-0.3425,0.6640,0.3457,0.823
24.894154289,-0.3396,0.6613,0.3415,0.818
24.896564559,-0.3359,0.6596,0.3376,0.814
24.898539636,-0.3325,0.6589,0.3335,0.810
24.900267097,-0.3279,0.6560,0.3298,0.804
24.902350559,-0.3225,0.6499,0.3271,0.796
24.904426482,-0.3196,0.6440,0.3254,0.789
24.906350328,-0.3200,0.6384,0.3244,0.784
24.908276905,-0.3213,0.6328,0.3235,0.780
24.910108866,-0.3218,0.6266,0.3237,0.775
24.912803713,-0.3227,0.6213,0.3252,0.772
24.914977136,-0.3240,0.6166,0.3259,0.769
24.91771702,-0.3247,0.6103,0.3264,0.764
24.918343789,-0.3240,0.6020,0.3264,0.758
24.920987366,-0.3232,0.5937,0.3259,0.750
24.923524751,-0.3227,0.5841,0.3252,0.742
24.925308636,-0.3222,0.5753,0.3257,0.735
24.927037482,-0.3222,0.5685,0.3266,0.731
24.929124174,-0.3230,0.5617,0.3269,0.726
24.931126289,-0.3244,0.5541,0.3266,0.720
24.934030482,-0.3249,0.5465,0.3266,0.715
24.934827289,-0.3257,0.5392,0.3264,0.709
24.937125136,-0.3259,0.5306,0.3261,0.703
24.939022597,-0.3247,0.5223,0.3257,0.696
24.941285559,-0.3215,0.5160,0.3237,0.689
24.942441982,-0.3191,0.5116,0.3218,0.683
24.945099251,-0.3178,0.5062,0.3208,0.678
24.947105866,-0.3181,0.5001,0.3196,0.673
24.949029905,-0.3181,0.4969,0.3171,0.670
24.956445597,-0.3174,0.4937,0.3137,0.666
24.957273982,-0.3166,0.4913,0.3108,0.662
24.957765597,-0.3176,0.4896,0.3068,0.659
24.958223174,-0.3196,0.4891,0.3005,0.657
24.958525405,-0.3203,0.4871,0.2932,0.653
24.960394866,-0.3208,0.4854,0.2863,0.648
24.962107943,-0.3210,0.4849,0.2785,0.645
24.964575751,-0.3210,0.4862,0.2695,0.642
24.982718559,-0.3220,0.4869,0.2592,0.639
24.983467597,-0.3242,0.4874,0.2492,0.636
24.983806751,-0.3271,0.4889,0.2380,0.635
24.984126174,-0.3310,0.4896,0.2272,0.633
24.984441789,-0.3352,0.4901,0.2165,0.632
24.984745136,-0.3384,0.4911,0.2067,0.631
24.985053828,-0.3418,0.4918,0.1967,0.630
24.985377366,-0.3459,0.4933,0.1859,0.631
24.985703943,-0.3481,0.4940,0.1747,0.629
24.986010482,-0.3491,0.4952,0.1627,0.627
24.986311405,-0.3506,0.4984,0.1502,0.628
24.988804712,-0.3516,0.5006,0.1388,0.627
24.990531405,-0.3520,0.5025,0.1287,0.627
24.992657482,-0.3516,0.5042,0.1195,0.626
24.994163443,-0.3516,0.5069,0.1109,0.627
24.996470597,-0.3530,0.5106,0.1031,0.629
24.998203828,-0.3567,0.5143,0.0945,0.633
25.000753559,-0.3608,0.5179,0.0860,0.637
25.002286289,-0.3665,0.5226,0.0728,0.642
25.004534597,-0.3706,0.5265,0.0655,0.647
25.006412712,-0.3738,0.5306,0.0594,0.652
25.008318482,-0.3787,0.5341,0.0533,0.657
25.010197674,-0.3831,0.5375,0.0474,0.662
25.012451136,-0.3865,0.5416,0.0410,0.667
25.014244059,-0.3899,0.5455,0.0354,0.671
25.01659752,-0.3928,0.5487,0.0303,0.676
25.018569789,-0.3946,0.5497,0.0261,0.677
25.020478405,-0.3958,0.5512,0.0225,0.679
25.022311328,-0.3972,0.5534,0.0181,0.681
25.024322789,-0.3982,0.5551,0.0134,0.683
25.026355635,-0.3992,0.5565,0.0088,0.685
25.029356597,-0.3992,0.5575,0.0046,0.686
25.030485328,-0.3990,0.5578,0.0015,0.686
25.033422597,-0.3990,0.5582,-0.0012,0.686
25.036309097,-0.3982,0.5590,-0.0046,0.686
25.03694202,-0.3955,0.5590,-0.0083,0.685
25.040051097,-0.3931,0.5590,-0.0117,0.683
25.040557289,-0.3899,0.5590,-0.0151,0.682
25.043100405,-0.3853,0.5590,-0.0176,0.679
25.045071866,-0.3814,0.5582,-0.0193,0.676
25.04731402,-0.3779,0.5570,-0.0210,0.673
25.049322443,-0.3740,0.5560,-0.0225,0.671
25.056353174,-0.3696,0.5548,-0.0239,0.667
25.057117866,-0.3650,0.5529,-0.0249,0.663
25.057492982,-0.3594,0.5504,-0.0254,0.658
25.057846212,-0.3557,0.5490,-0.0247,0.655
25.05951202,-0.3511,0.5477,-0.0237,0.651
25.060629097,-0.3430,0.5468,-0.0247,0.646
25.062380212,-0.3359,0.5463,-0.0259,0.642
25.064197789,-0.3315,0.5446,-0.0259,0.638
25.081536174,-0.3276,0.5431,-0.0259,0.635
25.082225405,-0.3264,0.5433,-0.0259,0.634
25.082564789,-0.3235,0.5431,-0.0259,0.633
25.082949943,-0.3161,0.5416,-0.0261,0.628
25.083264135,-0.3064,0.5382,-0.0266,0.620
25.083571905,-0.2966,0.5341,-0.0274,0.611
25.083883674,-0.2885,0.5304,-0.0281,0.604
25.084201943,-0.2800,0.5272,-0.0283,0.598
25.084509251,-0.2714,0.5248,-0.0279,0.591
25.08481002,-0.2629,0.5221,-0.0279,0.585
25.086539059,-0.2563,0.5206,-0.0276,0.581
25.08932352,-0.2497,0.5206,-0.0274,0.578
25.09032752,-0.2433,0.5194,-0.0286,0.574
25.092967482,-0.2367,0.5182,-0.0281,0.570
25.095092059,-0.2299,0.5179,-0.0266,0.567
25.096588482,-0.2245,0.5189,-0.0252,0.566
25.098177212,-0.2189,0.5206,-0.0244,0.565
25.100328559,-0.2123,0.5221,-0.0220,0.564
25.10233652,-0.2069,0.5231,-0.0193,0.563
25.104445789,-0.2040,0.5262,-0.0173,0.565
25.107155251,-0.2013,0.5316,-0.0154,0.569
25.108580559,-0.1981,0.5394,-0.0132,0.575
25.110501751,-0.1942,0.5485,-0.0100,0.582
25.112710597,-0.1913,0.5587,-0.0076,0.591
25.114313289,-0.1896,0.5712,-0.0054,0.602
25.116478135,-0.1874,0.5858,-0.0024,0.615
25.118441635,-0.1842,0.6034,0.0010,0.631
25.120417212,-0.1827,0.6254,0.0044,0.652
25.122406059,-0.1842,0.6516,0.0088,0.677
25.124590405,-0.1891,0.6804,0.0139,0.706
25.126520174,-0.1984,0.7129,0.0210,0.740
25.129193135,-0.2140,0.7468,0.0303,0.777
25.131331751,-0.2336,0.7813,0.0418,0.817
25.134255828,-0.2543,0.8162,0.0540,0.857
25.135162866,-0.2756,0.8509,0.0660,0.897
25.137146635,-0.2968,0.8883,0.0760,0.940
25.139060443,-0.3193,0.9281,0.0872,0.985
25.141133212,-0.3430,0.9672,0.0999,1.031
25.142618635,-0.3682,1.0058,0.1126,1.077
25.144626674,-0.3955,1.0437,0.1256,1.123
25.146955366,-0.4244,1.0803,0.1402,1.169
25.148736135,-0.4566,1.1167,0.1566,1.217
25.150487712,-0.4920,1.1529,0.1720,1.265
25.152477405,-0.5455,1.2096,0.1959,1.341
25.154497135,-0.5783,1.2486,0.2108,1.392
25.156694212,-0.6110,1.2880,0.2255,1.443
25.158585482,-0.6474,1.3280,0.2399,1.497
25.160997674,-0.6860,1.3681,0.2531,1.551
25.162895635,-0.7253,1.4089,0.2643,1.607
25.165309482,-0.7654,1.4519,0.2748,1.664
25.171828635,-0.8091,1.4976,0.2863,1.726
25.172606674,-0.8570,1.5440,0.2978,1.791
25.172906674,-0.9076,1.5909,0.3093,1.858
25.173242212,-0.9577,1.6412,0.3196,1.927
25.174951943,-1.0073,1.6948,0.3266,1.998
25.177063058,-1.0539,1.7485,0.3320,2.068
25.179042212,-1.0974,1.7996,0.3376,2.135
25.18120202,-1.1402,1.8482,0.3442,2.199
25.20241552,-1.1820,1.8948,0.3520,2.261
25.203249366,-1.2188,1.9364,0.3577,2.316
25.203828058,-1.2508,1.9686,0.3618,2.360
25.204413828,-1.2804,1.9894,0.3667,2.394
25.205022982,-1.3066,1.9987,0.3713,2.417
25.205815443,-1.3280,1.9962,0.3767,2.427
25.206350289,-1.3442,1.9806,0.3821,2.424
25.20703352,-1.3544,1.9501,0.3843,2.405
25.207548443,-1.3601,1.9044,0.3816,2.371
25.208135174,-1.3603,1.8457,0.3750,2.323
25.20861602,-1.3527,1.7783,0.3669,2.264
25.209218751,-1.3386,1.7045,0.3599,2.197
25.209767751,-1.3210,1.6273,0.3533,2.126
25.21027652,-1.2982,1.5511,0.3462,2.052
25.210856174,-1.2711,1.4798,0.3389,1.980
25.213225482,-1.2396,1.4128,0.3320,1.909
25.215106558,-1.2037,1.3498,0.3264,1.838
25.217123828,-1.1675,1.2921,0.3210,1.771
25.218887328,-1.1331,1.2401,0.3176,1.710
25.220680135,-1.0991,1.1932,0.3149,1.653
25.223079097,-1.0666,1.1529,0.3142,1.602
25.22514102,-1.0388,1.1179,0.3156,1.558
25.227061289,-1.0148,1.0857,0.3196,1.520
25.229198866,-0.9941,1.0554,0.3252,1.486
25.230604212,-0.9792,1.0266,0.3335,1.457
25.232817828,-0.9711,0.9999,0.3433,1.436
25.235674635,-0.9679,0.9748,0.3511,1.418
25.236522712,-0.9655,0.9508,0.3582,1.402
25.239455943,-0.9655,0.9279,0.3660,1.388
25.241181097,-0.9682,0.9054,0.3726,1.377
25.243058443,-0.9731,0.8861,0.3789,1.370
25.245183366,-0.9804,0.8700,0.3848,1.366
25.246396251,-0.9904,0.8560,0.3877,1.365
25.249214674,-1.0021,0.8421,0.3872,1.365
25.255638943,-1.0139,0.8292,0.3840,1.365
25.256407443,-1.0222,0.8192,0.3767,1.363
25.256776212,-1.0298,0.8106,0.3660,1.361
25.257147635,-1.0371,0.8011,0.3516,1.357
25.258673289,-1.0425,0.7896,0.3335,1.350
25.260782558,-1.0447,0.7776,0.3117,1.339
25.262389405,-1.0437,0.7652,0.2871,1.326
25.264264443,-1.0378,0.7483,0.2582,1.305
25.281339058,-1.0307,0.7261,0.2250,1.281
25.282571597,-1.0244,0.7097,0.2052,1.263
25.283198135,-1.0161,0.7016,0.1954,1.250
25.283620558,-1.0063,0.6931,0.1849,1.236
25.283988481,-0.9941,0.6838,0.1671,1.218
25.284426328,-0.9792,0.6753,0.1461,1.198
25.284847674,-0.9635,0.6674,0.1261,1.179
25.28523952,-0.9477,0.6594,0.1070,1.159
25.285632558,-0.9318,0.6518,0.0897,1.141
25.286001789,-0.9139,0.6467,0.0755,1.122
25.286372674,-0.8929,0.6420,0.0647,1.102
25.288720558,-0.8688,0.6354,0.0572,1.078
25.291127405,-0.8441,0.6281,0.0535,1.053
25.292589751,-0.8216,0.6232,0.0533,1.033
25.294503289,-0.8011,0.6205,0.0559,1.015
25.297080481,-0.7793,0.6203,0.0618,0.998
25.299785212,-0.7583,0.6220,0.0713,0.983
25.300707751,-0.7297,0.6259,0.0865,0.965
25.302475943,-0.7141,0.6306,0.0967,0.958
25.304535097,-0.7012,0.6379,0.1048,0.954
25.307169174,-0.6907,0.6452,0.1116,0.952
25.308897251,-0.6811,0.6535,0.1163,0.951
25.310595058,-0.6733,0.6628,0.1182,0.952
25.312230212,-0.6682,0.6721,0.1180,0.955
25.31432102,-0.6660,0.6809,0.1165,0.960
25.316366058,-0.6648,0.6843,0.1138,0.961
25.318558251,-0.6638,0.6836,0.1112,0.959
25.320588481,-0.6618,0.6806,0.1073,0.955
25.322542558,-0.6567,0.6750,0.1019,0.947
25.324445251,-0.6503,0.6672,0.0967,0.937
25.327178597,-0.6418,0.6582,0.0914,0.924
25.328777981,-0.6291,0.6469,0.0870,0.907
25.330554097,-0.6132,0.6335,0.0828,0.886
25.332891866,-0.5976,0.6191,0.0789,0.864
25.334390828,-0.5814,0.6064,0.0765,0.844
25.336607905,-0.5658,0.5954,0.0743,0.825
25.338486289,-0.5512,0.5836,0.0711,0.806
25.341306366,-0.5380,0.5719,0.0682,0.788
25.342671789,-0.5255,0.5602,0.0647,0.771
25.345337905,-0.5126,0.5485,0.0616,0.753
25.347583597,-0.4994,0.5360,0.0581,0.735
25.350297289,-0.4845,0.5240,0.0547,0.716
25.351186712,-0.4686,0.5126,0.0530,0.696
25.352987597,-0.4556,0.5020,0.0515,0.680
25.355000981,-0.4434,0.4923,0.0491,0.664
25.356968174,-0.4307,0.4830,0.0474,0.649
25.360432866,-0.4178,0.4737,0.0469,0.633
25.361046674,-0.4053,0.4647,0.0467,0.618
25.363067558,-0.3955,0.4569,0.0472,0.606
25.364763135,-0.3877,0.4485,0.0484,0.595
25.370584904,-0.3775,0.4415,0.0496,0.583
25.371385058,-0.3662,0.4358,0.0518,0.572
25.371760866,-0.3552,0.4300,0.0550,0.560
25.373805558,-0.3462,0.4234,0.0584,0.550
25.375181481,-0.3381,0.4175,0.0616,0.541
25.376837789,-0.3308,0.4143,0.0652,0.534
25.378202097,-0.3261,0.4134,0.0687,0.531
25.380426904,-0.3252,0.4129,0.0704,0.530
25.393236789,-0.3242,0.4121,0.0718,0.529
25.39474202,-0.3183,0.4102,0.0740,0.524
25.395397058,-0.3112,0.4085,0.0762,0.519
25.395953481,-0.3049,0.4070,0.0787,0.515
25.396411251,-0.2993,0.4051,0.0816,0.510
25.397429712,-0.2929,0.4036,0.0848,0.506
25.397842828,-0.2871,0.4038,0.0887,0.503
25.398237558,-0.2829,0.4038,0.0926,0.502
25.398614866,-0.2802,0.4048,0.0953,0.501
25.401526174,-0.2780,0.4048,0.0967,0.501
25.402474674,-0.2775,0.4041,0.0977,0.500
25.404451597,-0.2768,0.4043,0.0994,0.500
25.406368289,-0.2768,0.4051,0.1016,0.501
25.408436251,-0.2783,0.4055,0.1029,0.502
25.410401943,-0.2814,0.4055,0.1041,0.504
25.41234002,-0.2839,0.4070,0.1053,0.507
25.414264866,-0.2841,0.4082,0.1060,0.509
25.416749366,-0.2851,0.4085,0.1080,0.510
25.418469135,-0.2873,0.4090,0.1104,0.512
25.420544481,-0.2910,0.4082,0.1124,0.514
25.422613481,-0.2954,0.4075,0.1138,0.516
25.424400251,-0.2998,0.4073,0.1151,0.519
25.426617943,-0.3046,0.4070,0.1178,0.522
25.428476828,-0.3103,0.4073,0.1209,0.526
25.430303674,-0.3159,0.4070,0.1239,0.530
25.433289443,-0.3210,0.4060,0.1251,0.533
25.434367135,-0.3257,0.4053,0.1266,0.535
25.436432558,-0.3310,0.4046,0.1283,0.538
25.438661212,-0.3371,0.4031,0.1302,0.541
25.440443943,-0.3440,0.4012,0.1317,0.545
25.442391404,-0.3491,0.3999,0.1334,0.547
25.444581674,-0.3523,0.3987,0.1331,0.548
25.447405674,-0.3538,0.3972,0.1324,0.548
25.449217366,-0.3562,0.3960,0.1324,0.549
25.451130404,-0.3589,0.3943,0.1324,0.549
25.453580558,-0.3613,0.3916,0.1309,0.549
25.454572981,-0.3645,0.3897,0.1314,0.550
25.457253635,-0.3665,0.3877,0.1327,0.550
25.459318135,-0.3677,0.3860,0.1327,0.549
25.461391866,-0.3679,0.3848,0.1302,0.548
25.462640943,-0.3682,0.3833,0.1275,0.547
25.465344327,-0.3679,0.3816,0.1248,0.545
25.472485404,-0.3679,0.3799,0.1226,0.543
25.473186289,-0.3689,0.3794,0.1207,0.543
25.473565404,-0.3711,0.3797,0.1178,0.544
25.473927597,-0.3726,0.3819,0.1153,0.546
25.474674635,-0.3740,0.3848,0.1114,0.548
25.476782827,-0.3762,0.3877,0.1068,0.551
25.478287635,-0.3799,0.3911,0.1031,0.555
25.480411481,-0.3828,0.3963,0.0982,0.560
25.496991597,-0.3853,0.4019,0.0931,0.564
25.497682751,-0.3875,0.4082,0.0870,0.570
25.498065443,-0.3882,0.4161,0.0804,0.575
25.498423366,-0.3887,0.4263,0.0730,0.582
25.49882452,-0.3921,0.4383,0.0640,0.592
25.499182866,-0.3985,0.4512,0.0535,0.604
25.499470366,-0.4053,0.4661,0.0420,0.619
25.499791904,-0.4124,0.4835,0.0293,0.636
25.500091366,-0.4202,0.5023,0.0183,0.655
25.500397635,-0.4319,0.5231,0.0081,0.678
25.506180789,-0.4454,0.5441,-0.0007,0.703
25.507373866,-0.4581,0.5656,-0.0083,0.728
25.507882097,-0.4725,0.5880,-0.0156,0.755
25.508483827,-0.4884,0.6108,-0.0215,0.782
25.510250904,-0.5045,0.6345,-0.0264,0.811
25.512347943,-0.5213,0.6582,-0.0288,0.840
25.514468135,-0.5377,0.6821,-0.0305,0.869
25.516542174,-0.5546,0.7075,-0.0318,0.900
25.519574674,-0.5727,0.7337,-0.0310,0.931
25.520638058,-0.5907,0.7588,-0.0281,0.962
25.522408366,-0.6073,0.7825,-0.0252,0.991
25.524445943,-0.6218,0.8060,-0.0225,1.018
25.526383981,-0.6364,0.8294,-0.0198,1.046
25.52845252,-0.6523,0.8541,-0.0149,1.075
25.530441135,-0.6679,0.8780,-0.0107,1.103
25.533630404,-0.6823,0.9010,-0.0054,1.130
25.534728635,-0.6965,0.9227,0.0015,1.156
25.537224789,-0.7107,0.9455,0.0076,1.183
25.538599058,-0.7227,0.9677,0.0134,1.208
25.540791597,-0.7319,0.9880,0.0195,1.230
25.542474558,-0.7422,1.0080,0.0264,1.252
25.545585904,-0.7542,1.0278,0.0327,1.275
25.547363943,-0.7666,1.0476,0.0408,1.299
25.555250866,-0.7762,1.0679,0.0484,1.321
25.555991058,-0.7842,1.0879,0.0545,1.342
25.556372251,-0.7923,1.1074,0.0613,1.363
25.55681302,-0.7999,1.1263,0.0701,1.383
25.557194558,-0.8043,1.1431,0.0779,1.400
25.559035366,-0.8055,1.1587,0.0867,1.414
25.560451789,-0.8043,1.1736,0.0958,1.426
25.562333135,-0.8021,1.1886,0.1055,1.438
25.564394674,-0.7989,1.2027,0.1163,1.449
25.587318404,-0.7962,1.2159,0.1273,1.459
25.58818852,-0.7925,1.2284,0.1400,1.469
25.588634404,-0.7872,1.2401,0.1529,1.477
25.589102289,-0.7810,1.2511,0.1647,1.484
25.589554597,-0.7752,1.2616,0.1769,1.491
25.59001775,-0.7698,1.2716,0.1903,1.499
25.590486597,-0.7652,1.2814,0.2052,1.507
25.590987212,-0.7610,1.2897,0.2206,1.514
25.591446289,-0.7576,1.2973,0.2362,1.521
25.591885289,-0.7544,1.3039,0.2538,1.528
25.592343174,-0.7515,1.3097,0.2736,1.535
25.592822981,-0.7508,1.3173,0.2941,1.544
25.59325302,-0.7515,1.3249,0.3139,1.555
25.59395275,-0.7544,1.3322,0.3364,1.568
25.594659366,-0.7593,1.3381,0.3606,1.580
